X,Y,OBJECTID,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Recovered,Deaths,Active,Admin2,FIPS,Combined_Key
67.709953,33.93911,1,,Afghanistan,2020/09/05 09:28:32+00,33.93911,67.709953,38324,30082,1409,6833,,,Afghanistan
20.1683,41.1533,2,,Albania,2020/09/05 09:28:32+00,41.1533,20.1683,9967,5882,306,3779,,,Albania
1.6596,28.0339,3,,Algeria,2020/09/05 09:28:32+00,28.0339,1.6596,45773,32259,1539,11975,,,Algeria
1.5218,42.5063,4,,Andorra,2020/09/05 09:28:32+00,42.5063,1.5218,1215,928,53,234,,,Andorra
17.8739,-11.2027,5,,Angola,2020/09/05 09:28:32+00,-11.2027,17.8739,2876,1167,115,1594,,,Angola
-61.7964,17.0608,6,,Antigua and Barbuda,2020/09/05 09:28:32+00,17.0608,-61.7964,95,91,3,1,,,Antigua and Barbuda
-63.6167,-38.4161,7,,Argentina,2020/09/05 09:28:32+00,-38.4161,-63.6167,461882,331621,9623,120638,,,Argentina
45.0382,40.0691,8,,Armenia,2020/09/05 09:28:32+00,40.0691,45.0382,44649,39823,895,3931,,,Armenia
149.0124,-35.4735,9,Australian Capital Territory,Australia,2020/09/05 09:28:32+00,-35.4735,149.0124,113,110,3,0,,,"Australian Capital Territory, Australia"
151.2093,-33.8688,10,New South Wales,Australia,2020/09/05 09:28:32+00,-33.8688,151.2093,4104,2994,52,1058,,,"New South Wales, Australia"
130.8456,-12.4634,11,Northern Territory,Australia,2020/09/05 09:28:32+00,-12.4634,130.8456,33,31,0,2,,,"Northern Territory, Australia"
153.0251,-27.4698,12,Queensland,Australia,2020/09/05 09:28:32+00,-27.4698,153.0251,1129,1089,6,34,,,"Queensland, Australia"
138.6007,-34.9285,13,South Australia,Australia,2020/09/05 09:28:32+00,-34.9285,138.6007,464,459,4,1,,,"South Australia, Australia"
147.3272,-42.8821,14,Tasmania,Australia,2020/09/05 09:28:32+00,-42.8821,147.3272,231,218,13,0,,,"Tasmania, Australia"
144.9631,-37.8136,15,Victoria,Australia,2020/09/05 09:28:32+00,-37.8136,144.9631,19479,16784,661,2034,,,"Victoria, Australia"
115.8605,-31.9505,16,Western Australia,Australia,2020/09/05 09:28:32+00,-31.9505,115.8605,655,644,9,2,,,"Western Australia, Australia"
14.5501,47.5162,17,,Austria,2020/09/05 09:28:32+00,47.5162,14.5501,29087,24828,735,3524,,,Austria
47.5769,40.1431,18,,Azerbaijan,2020/09/05 09:28:32+00,40.1431,47.5769,37031,34419,543,2069,,,Azerbaijan
-78.035889,25.025885,19,,Bahamas,2020/09/05 09:28:32+00,25.025885,-78.035889,2386,893,50,1443,,,Bahamas
50.55,26.0275,20,,Bahrain,2020/09/05 09:28:32+00,26.0275,50.55,54095,50323,195,3577,,,Bahrain
90.3563,23.685,21,,Bangladesh,2020/09/05 09:28:32+00,23.685,90.3563,321615,216191,4412,101012,,,Bangladesh
-59.5432,13.1939,22,,Barbados,2020/09/05 09:28:32+00,13.1939,-59.5432,178,153,7,18,,,Barbados
27.9534,53.7098,23,,Belarus,2020/09/05 09:28:32+00,53.7098,27.9534,72485,71510,701,274,,,Belarus
4.469936,50.8333,24,,Belgium,2020/09/05 09:28:32+00,50.8333,4.469936,87174,18534,9901,58739,,,Belgium
-88.4976,17.1899,25,,Belize,2020/09/05 09:28:32+00,17.1899,-88.4976,1152,271,15,866,,,Belize
2.3158,9.3077,26,,Benin,2020/09/05 09:28:32+00,9.3077,2.3158,2194,1738,40,416,,,Benin
90.4336,27.5142,27,,Bhutan,2020/09/05 09:28:32+00,27.5142,90.4336,228,150,0,78,,,Bhutan
-63.5887,-16.2902,28,,Bolivia,2020/09/05 09:28:32+00,-16.2902,-63.5887,119580,67844,5343,46393,,,Bolivia
17.6791,43.9159,29,,Bosnia and Herzegovina,2020/09/05 09:28:32+00,43.9159,17.6791,21142,14476,639,6027,,,Bosnia and Herzegovina
24.6849,-22.3285,30,,Botswana,2020/09/05 09:28:32+00,-22.3285,24.6849,2002,493,8,1501,,,Botswana
-70.812,-9.0238,31,Acre,Brazil,2020/09/05 09:28:32+00,-9.0238,-70.812,25249,19695,623,4931,,,"Acre, Brazil"
-36.782,-9.5713,32,Alagoas,Brazil,2020/09/05 09:28:32+00,-9.5713,-36.782,80103,75498,1917,2688,,,"Alagoas, Brazil"
-52.003,0.902,33,Amapa,Brazil,2020/09/05 09:28:32+00,0.902,-52.003,44454,32404,670,11380,,,"Amapa, Brazil"
-65.8561,-3.4168,34,Amazonas,Brazil,2020/09/05 09:28:32+00,-3.4168,-65.8561,123187,104526,3841,14820,,,"Amazonas, Brazil"
-41.7007,-12.5797,35,Bahia,Brazil,2020/09/05 09:28:32+00,-12.5797,-41.7007,268137,250309,5590,12238,,,"Bahia, Brazil"
-39.3206,-5.4984,36,Ceara,Brazil,2020/09/05 09:28:32+00,-5.4984,-39.3206,230105,194827,8555,26723,,,"Ceara, Brazil"
-47.8645,-15.7998,37,Distrito Federal,Brazil,2020/09/05 09:28:32+00,-15.7998,-47.8645,167200,152017,2681,12502,,,"Distrito Federal, Brazil"
-40.3089,-19.1834,38,Espirito Santo,Brazil,2020/09/05 09:28:32+00,-19.1834,-40.3089,114700,103782,3235,7683,,,"Espirito Santo, Brazil"
-49.8362,-15.827,39,Goias,Brazil,2020/09/05 09:28:32+00,-15.827,-49.8362,145250,135825,3400,6025,,,"Goias, Brazil"
-45.2744,-4.9609,40,Maranhao,Brazil,2020/09/05 09:28:32+00,-4.9609,-45.2744,157052,145305,3488,8259,,,"Maranhao, Brazil"
-56.9211,-12.6819,41,Mato Grosso,Brazil,2020/09/05 09:28:32+00,-12.6819,-56.9211,96980,78192,2873,15915,,,"Mato Grosso, Brazil"
-54.7852,-20.7722,42,Mato Grosso do Sul,Brazil,2020/09/05 09:28:32+00,-20.7722,-54.7852,52406,42865,939,8602,,,"Mato Grosso do Sul, Brazil"
-44.555,-18.5122,43,Minas Gerais,Brazil,2020/09/05 09:28:32+00,-18.5122,-44.555,228013,192246,5708,30059,,,"Minas Gerais, Brazil"
-54.9306,-1.9981,44,Para,Brazil,2020/09/05 09:28:32+00,-1.9981,-54.9306,205291,190437,6228,8626,,,"Para, Brazil"
-36.782,-7.24,45,Paraiba,Brazil,2020/09/05 09:28:32+00,-7.24,-36.782,108925,80327,2517,26081,,,"Paraiba, Brazil"
-52.0215,-25.2521,46,Parana,Brazil,2020/09/05 09:28:32+00,-25.2521,-52.0215,139780,95386,3505,40889,,,"Parana, Brazil"
-36.9541,-8.8137,47,Pernambuco,Brazil,2020/09/05 09:28:32+00,-8.8137,-36.9541,130199,113496,7619,9084,,,"Pernambuco, Brazil"
-42.7289,-7.7183,48,Piaui,Brazil,2020/09/05 09:28:32+00,-7.7183,-42.7289,80750,79159,1868,-277,,,"Piaui, Brazil"
-36.9541,-5.4026,49,Rio Grande do Norte,Brazil,2020/09/05 09:28:32+00,-5.4026,-36.9541,63289,37767,2281,23241,,,"Rio Grande do Norte, Brazil"
-51.2177,-30.0346,50,Rio Grande do Sul,Brazil,2020/09/05 09:28:32+00,-30.0346,-51.2177,137217,122709,3650,10858,,,"Rio Grande do Sul, Brazil"
-43.1729,-22.9068,51,Rio de Janeiro,Brazil,2020/09/05 09:28:32+00,-22.9068,-43.1729,232489,210128,16467,5894,,,"Rio de Janeiro, Brazil"
-63.5806,-11.5057,52,Rondonia,Brazil,2020/09/05 09:28:32+00,-11.5057,-63.5806,57352,46833,1172,9347,,,"Rondonia, Brazil"
-62.0751,-2.7376,53,Roraima,Brazil,2020/09/05 09:28:32+00,-2.7376,-62.0751,44665,11263,598,32804,,,"Roraima, Brazil"
-50.2189,-27.2423,54,Santa Catarina,Brazil,2020/09/05 09:28:32+00,-27.2423,-50.2189,186596,175385,2376,8835,,,"Santa Catarina, Brazil"
-46.6333,-23.5505,55,Sao Paulo,Brazil,2020/09/05 09:28:32+00,-23.5505,-46.6333,845016,671574,31091,142351,,,"Sao Paulo, Brazil"
-37.3857,-10.5741,56,Sergipe,Brazil,2020/09/05 09:28:32+00,-10.5741,-37.3857,73383,65965,1880,5538,,,"Sergipe, Brazil"
-48.2982,-10.1753,57,Tocantins,Brazil,2020/09/05 09:28:32+00,-10.1753,-48.2982,54013,36358,730,16925,,,"Tocantins, Brazil"
114.7277,4.5353,58,,Brunei,2020/09/05 09:28:32+00,4.5353,114.7277,145,139,3,3,,,Brunei
25.4858,42.7339,59,,Bulgaria,2020/09/05 09:28:32+00,42.7339,25.4858,16954,12046,665,4243,,,Bulgaria
-1.5616,12.2383,60,,Burkina Faso,2020/09/05 09:28:32+00,12.2383,-1.5616,1408,1098,55,255,,,Burkina Faso
95.956,21.9162,61,,Burma,2020/09/05 09:28:32+00,21.9162,95.956,1216,359,7,850,,,Burma
29.9189,-3.3731,62,,Burundi,2020/09/05 09:28:32+00,-3.3731,29.9189,451,357,1,93,,,Burundi
-23.0418,16.5388,63,,Cabo Verde,2020/09/05 09:28:32+00,16.5388,-23.0418,4200,3562,41,597,,,Cabo Verde
104.9167,11.55,64,,Cambodia,2020/09/05 09:28:32+00,11.55,104.9167,274,272,0,2,,,Cambodia
11.5021,3.848,65,,Cameroon,2020/09/05 09:28:32+00,3.848,11.5021,19604,18448,415,741,,,Cameroon
-116.5765,53.9333,66,Alberta,Canada,2020/09/05 09:28:32+00,53.9333,-116.5765,14474,12799,242,1433,,,"Alberta, Canada"
-127.6476,53.7267,67,British Columbia,Canada,2020/09/05 09:28:32+00,53.7267,-127.6476,6162,4706,211,1245,,,"British Columbia, Canada"
,,68,Diamond Princess,Canada,2020/09/05 09:28:32+00,,,0,0,1,0,,,"Diamond Princess, Canada"
,,69,Grand Princess,Canada,2020/09/05 09:28:32+00,,,13,13,0,0,,,"Grand Princess, Canada"
-98.8139,53.7609,70,Manitoba,Canada,2020/09/05 09:28:32+00,53.7609,-98.8139,1273,835,16,422,,,"Manitoba, Canada"
-66.4619,46.5653,71,New Brunswick,Canada,2020/09/05 09:28:32+00,46.5653,-66.4619,192,186,2,4,,,"New Brunswick, Canada"
-57.6604,53.1355,72,Newfoundland and Labrador,Canada,2020/09/05 09:28:32+00,53.1355,-57.6604,269,266,3,0,,,"Newfoundland and Labrador, Canada"
-124.8457,64.8255,73,Northwest Territories,Canada,2020/09/05 09:28:32+00,64.8255,-124.8457,5,5,0,0,,,"Northwest Territories, Canada"
-63.7443,44.682,74,Nova Scotia,Canada,2020/09/05 09:28:32+00,44.682,-63.7443,1085,1015,65,5,,,"Nova Scotia, Canada"
-85.3232,51.2538,75,Ontario,Canada,2020/09/05 09:28:32+00,51.2538,-85.3232,44852,40569,2859,1424,,,"Ontario, Canada"
-63.4168,46.5107,76,Prince Edward Island,Canada,2020/09/05 09:28:32+00,46.5107,-63.4168,46,44,0,2,,,"Prince Edward Island, Canada"
-73.5491,52.9399,77,Quebec,Canada,2020/09/05 09:28:32+00,52.9399,-73.5491,63117,55724,5767,1626,,,"Quebec, Canada"
-106.4509,52.9399,78,Saskatchewan,Canada,2020/09/05 09:28:32+00,52.9399,-106.4509,1638,1578,24,36,,,"Saskatchewan, Canada"
-135.0,64.2823,79,Yukon,Canada,2020/09/05 09:28:32+00,64.2823,-135,15,15,0,0,,,"Yukon, Canada"
20.9394,6.6111,80,,Central African Republic,2020/09/05 09:28:32+00,6.6111,20.9394,4729,1818,62,2849,,,Central African Republic
18.7322,15.4542,81,,Chad,2020/09/05 09:28:32+00,15.4542,18.7322,1023,914,77,32,,,Chad
-70.3975,-23.6509,82,Antofagasta,Chile,2020/09/05 09:28:32+00,-23.6509,-70.3975,18415,17224,450,741,,,"Antofagasta, Chile"
-72.3311,-38.9489,83,Araucania,Chile,2020/09/05 09:28:32+00,-38.9489,-72.3311,5349,4926,96,327,,,"Araucania, Chile"
-69.4785,-18.594,84,Arica y Parinacota,Chile,2020/09/05 09:28:32+00,-18.594,-69.4785,6862,6238,114,510,,,"Arica y Parinacota, Chile"
-70.0503,-27.5661,85,Atacama,Chile,2020/09/05 09:28:32+00,-27.5661,-70.0503,5843,5377,50,416,,,"Atacama, Chile"
-73.7669,-45.9864,86,Aysen,Chile,2020/09/05 09:28:32+00,-45.9864,-73.7669,124,105,1,18,,,"Aysen, Chile"
-72.1416,-37.4464,87,Biobio,Chile,2020/09/05 09:28:32+00,-37.4464,-72.1416,18335,15790,229,2316,,,"Biobio, Chile"
-71.3389,-29.959,88,Coquimbo,Chile,2020/09/05 09:28:32+00,-29.959,-71.3389,10303,9338,149,816,,,"Coquimbo, Chile"
-72.1416,-41.9198,89,Los Lagos,Chile,2020/09/05 09:28:32+00,-41.9198,-72.1416,6861,6172,72,617,,,"Los Lagos, Chile"
-72.3311,-40.231,90,Los Rios,Chile,2020/09/05 09:28:32+00,-40.231,-72.3311,1166,1056,15,95,,,"Los Rios, Chile"
-70.9863,-52.368,91,Magallanes,Chile,2020/09/05 09:28:32+00,-52.368,-70.9863,4000,2920,44,1036,,,"Magallanes, Chile"
-71.6885,-35.5183,92,Maule,Chile,2020/09/05 09:28:32+00,-35.5183,-71.6885,12179,10992,270,917,,,"Maule, Chile"
-70.6505,-33.4376,93,Metropolitana,Chile,2020/09/05 09:28:32+00,-33.4376,-70.6505,275710,262458,8638,4614,,,"Metropolitana, Chile"
-71.7622,-36.7226,94,Nuble,Chile,2020/09/05 09:28:32+00,-36.7226,-71.7622,4976,4316,83,577,,,"Nuble, Chile"
-71.0022,-34.5755,95,OHiggins,Chile,2020/09/05 09:28:32+00,-34.5755,-71.0022,13797,12638,347,812,,,"OHiggins, Chile"
-69.5132,-19.9232,96,Tarapaca,Chile,2020/09/05 09:28:32+00,-19.9232,-69.5132,10832,10234,207,391,,,"Tarapaca, Chile"
,,97,Unknown,Chile,2020/09/05 09:28:32+00,,,55,54,1,0,,,"Unknown, Chile"
-71.6127,-33.0472,98,Valparaiso,Chile,2020/09/05 09:28:32+00,-33.0472,-71.6127,23662,21410,728,1524,,,"Valparaiso, Chile"
117.2264,31.8257,99,Anhui,China,2020/09/05 09:28:32+00,31.8257,117.2264,991,985,6,0,,,"Anhui, China"
116.4142,40.1824,100,Beijing,China,2020/09/05 09:28:32+00,40.1824,116.4142,935,926,9,0,,,"Beijing, China"
107.874,30.0572,101,Chongqing,China,2020/09/05 09:28:32+00,30.0572,107.874,583,577,6,0,,,"Chongqing, China"
117.9874,26.0789,102,Fujian,China,2020/09/05 09:28:32+00,26.0789,117.9874,385,370,1,14,,,"Fujian, China"
104.2861,35.7518,103,Gansu,China,2020/09/05 09:28:32+00,35.7518,104.2861,169,167,2,0,,,"Gansu, China"
113.4244,23.3417,104,Guangdong,China,2020/09/05 09:28:32+00,23.3417,113.4244,1760,1723,8,29,,,"Guangdong, China"
108.7881,23.8298,105,Guangxi,China,2020/09/05 09:28:32+00,23.8298,108.7881,257,253,2,2,,,"Guangxi, China"
106.8748,26.8154,106,Guizhou,China,2020/09/05 09:28:32+00,26.8154,106.8748,147,145,2,0,,,"Guizhou, China"
109.7453,19.1959,107,Hainan,China,2020/09/05 09:28:32+00,19.1959,109.7453,171,165,6,0,,,"Hainan, China"
114.9042,37.8957,108,Hebei,China,2020/09/05 09:28:32+00,37.8957,114.9042,365,354,6,5,,,"Hebei, China"
127.7615,47.862,109,Heilongjiang,China,2020/09/05 09:28:32+00,47.862,127.7615,948,935,13,0,,,"Heilongjiang, China"
113.614,33.882,110,Henan,China,2020/09/05 09:28:32+00,33.882,113.614,1276,1254,22,0,,,"Henan, China"
114.2,22.3,111,Hong Kong,China,2020/09/05 09:28:32+00,22.3,114.2,4850,4456,94,300,,,"Hong Kong, China"
112.2707,30.9756,112,Hubei,China,2020/09/05 09:28:32+00,30.9756,112.2707,68139,63627,4512,0,,,"Hubei, China"
111.7088,27.6104,113,Hunan,China,2020/09/05 09:28:32+00,27.6104,111.7088,1019,1015,4,0,,,"Hunan, China"
113.9448,44.0935,114,Inner Mongolia,China,2020/09/05 09:28:32+00,44.0935,113.9448,261,259,1,1,,,"Inner Mongolia, China"
119.455,32.9711,115,Jiangsu,China,2020/09/05 09:28:32+00,32.9711,119.455,665,661,0,4,,,"Jiangsu, China"
115.7221,27.614,116,Jiangxi,China,2020/09/05 09:28:32+00,27.614,115.7221,935,934,1,0,,,"Jiangxi, China"
126.1923,43.6661,117,Jilin,China,2020/09/05 09:28:32+00,43.6661,126.1923,157,155,2,0,,,"Jilin, China"
122.6085,41.2956,118,Liaoning,China,2020/09/05 09:28:32+00,41.2956,122.6085,263,259,2,2,,,"Liaoning, China"
113.55,22.1667,119,Macau,China,2020/09/05 09:28:32+00,22.1667,113.55,46,46,0,0,,,"Macau, China"
106.1655,37.2692,120,Ningxia,China,2020/09/05 09:28:32+00,37.2692,106.1655,75,75,0,0,,,"Ningxia, China"
95.9956,35.7452,121,Qinghai,China,2020/09/05 09:28:32+00,35.7452,95.9956,18,18,0,0,,,"Qinghai, China"
108.8701,35.1917,122,Shaanxi,China,2020/09/05 09:28:32+00,35.1917,108.8701,374,360,3,11,,,"Shaanxi, China"
118.1498,36.3427,123,Shandong,China,2020/09/05 09:28:32+00,36.3427,118.1498,831,809,7,15,,,"Shandong, China"
121.4491,31.202,124,Shanghai,China,2020/09/05 09:28:32+00,31.202,121.4491,916,866,7,43,,,"Shanghai, China"
112.2922,37.5777,125,Shanxi,China,2020/09/05 09:28:32+00,37.5777,112.2922,203,201,0,2,,,"Shanxi, China"
102.7103,30.6171,126,Sichuan,China,2020/09/05 09:28:32+00,30.6171,102.7103,656,634,3,19,,,"Sichuan, China"
117.323,39.3054,127,Tianjin,China,2020/09/05 09:28:32+00,39.3054,117.323,231,214,3,14,,,"Tianjin, China"
88.0924,31.6927,128,Tibet,China,2020/09/05 09:28:32+00,31.6927,88.0924,1,1,0,0,,,"Tibet, China"
85.2401,41.1129,129,Xinjiang,China,2020/09/05 09:28:32+00,41.1129,85.2401,902,885,3,14,,,"Xinjiang, China"
101.487,24.974,130,Yunnan,China,2020/09/05 09:28:32+00,24.974,101.487,201,191,2,8,,,"Yunnan, China"
120.0934,29.1832,131,Zhejiang,China,2020/09/05 09:28:32+00,29.1832,120.0934,1278,1268,1,9,,,"Zhejiang, China"
-71.5724,-1.4429,132,Amazonas,Colombia,2020/09/05 09:28:32+00,-1.4429,-71.5724,2708,2572,111,25,,,"Amazonas, Colombia"
-75.3412,7.1986,133,Antioquia,Colombia,2020/09/05 09:28:32+00,7.1986,-75.3412,86426,67885,1831,16710,,,"Antioquia, Colombia"
-70.7105,7.0762,134,Arauca,Colombia,2020/09/05 09:28:32+00,7.0762,-70.7105,1056,766,19,271,,,"Arauca, Colombia"
-74.8741,10.6966,135,Atlantico,Colombia,2020/09/05 09:28:32+00,10.6966,-74.8741,64847,59079,2930,2838,,,"Atlantico, Colombia"
-74.03,8.6704,136,Bolivar,Colombia,2020/09/05 09:28:32+00,8.6704,-74.03,25723,23071,723,1929,,,"Bolivar, Colombia"
-73.362,5.4545,137,Boyaca,Colombia,2020/09/05 09:28:32+00,5.4545,-73.362,4269,2750,87,1432,,,"Boyaca, Colombia"
-75.2479,5.2983,138,Caldas,Colombia,2020/09/05 09:28:32+00,5.2983,-75.2479,3242,2016,70,1156,,,"Caldas, Colombia"
-74.0721,4.711,139,Capital District,Colombia,2020/09/05 09:28:32+00,4.711,-74.0721,221738,161768,5712,54258,,,"Capital District, Colombia"
-73.8419,0.8699,140,Caqueta,Colombia,2020/09/05 09:28:32+00,0.8699,-73.8419,6521,4930,215,1376,,,"Caqueta, Colombia"
-71.5724,5.7589,141,Casanare,Colombia,2020/09/05 09:28:32+00,5.7589,-71.5724,1177,813,26,338,,,"Casanare, Colombia"
-76.826,2.705,142,Cauca,Colombia,2020/09/05 09:28:32+00,2.705,-76.826,5900,3898,176,1826,,,"Cauca, Colombia"
-73.6536,9.3373,143,Cesar,Colombia,2020/09/05 09:28:32+00,9.3373,-73.6536,12228,7580,345,4303,,,"Cesar, Colombia"
-76.826,5.2528,144,Choco,Colombia,2020/09/05 09:28:32+00,5.2528,-76.826,3767,3379,139,249,,,"Choco, Colombia"
-75.574,8.0493,145,Cordoba,Colombia,2020/09/05 09:28:32+00,8.0493,-75.574,20568,16014,1375,3179,,,"Cordoba, Colombia"
-74.03,5.026,146,Cundinamarca,Colombia,2020/09/05 09:28:32+00,5.026,-74.03,25144,18926,729,5489,,,"Cundinamarca, Colombia"
-68.5247,2.5854,147,Guainia,Colombia,2020/09/05 09:28:32+00,2.5854,-68.5247,165,49,6,110,,,"Guainia, Colombia"
-73.2603,1.0654,148,Guaviare,Colombia,2020/09/05 09:28:32+00,1.0654,-73.2603,328,241,4,83,,,"Guaviare, Colombia"
-75.5277,2.5359,149,Huila,Colombia,2020/09/05 09:28:32+00,2.5359,-75.5277,5918,3915,172,1831,,,"Huila, Colombia"
-72.5205,11.3548,150,La Guajira,Colombia,2020/09/05 09:28:32+00,11.3548,-72.5205,5673,4091,247,1335,,,"La Guajira, Colombia"
-74.4057,10.4113,151,Magdalena,Colombia,2020/09/05 09:28:32+00,10.4113,-74.4057,12952,10301,710,1941,,,"Magdalena, Colombia"
-73.0877,3.272,152,Meta,Colombia,2020/09/05 09:28:32+00,3.272,-73.0877,10208,7481,250,2477,,,"Meta, Colombia"
-77.3579,1.2892,153,Narino,Colombia,2020/09/05 09:28:32+00,1.2892,-77.3579,14817,11755,554,2508,,,"Narino, Colombia"
-72.8988,7.9463,154,Norte de Santander,Colombia,2020/09/05 09:28:32+00,7.9463,-72.8988,12380,8918,692,2770,,,"Norte de Santander, Colombia"
-75.5277,0.436,155,Putumayo,Colombia,2020/09/05 09:28:32+00,0.436,-75.5277,3085,2316,141,628,,,"Putumayo, Colombia"
